ID	latitude	longitude	year	pollutant	agency	E_original_Gg	E_lower_Gg	E_upper_Gg	industry
101	-5.042383	-38	2015	BC	EEA	0.000676194298	0.0001690485745	0.002704777192	Cimento
102	-5.042383	-38	2016	BC	EEA	0.000642652556	0.000160663139	0.002570610224	Cimento
103	-5.042383	-38	2017	BC	EEA	0.00061300018	0.000153250045	0.00245200072	Cimento
104	-5.042383	-38	2018	BC	EEA	0.000572109954	0.0001430274885	0.002288439816	Cimento
105	-5.042383	-38	2019	BC	EEA	0.000571376754	0.0001428441885	0.002285507016	Cimento
106	-5.042383	-38	2020	BC	EEA	0.000617737146	0.0001544342865	0.002470948584	Cimento
107	-5.042383	-38	2021	BC	EEA	0.00072549789	0.0001813744725	0.00290199156	Cimento
108	-5.042383	-38	2022	BC	EEA	0.000385696922	9.64242305e-05	0.001542787688	Cimento
109	-5.042383	-38	2014	NOX	EEA	0.136429461857778	0.0362785837333333	0.513396927377778	Cimento
110	-5.042383	-38	2015	NOX	EEA	0.143445662191111	0.0381442937333333	0.539799550711111	Cimento
111	-5.042383	-38	2016	NOX	EEA	0.136330225982222	0.0362521954666667	0.513023493422222	Cimento
112	-5.042383	-38	2017	NOX	EEA	0.130039867244444	0.0345794973333333	0.489352280444445	Cimento
113	-5.042383	-38	2018	NOX	EEA	0.121365547506667	0.0322728692	0.456709997466667	Cimento
114	-5.042383	-38	2019	NOX	EEA	0.12121000884	0.0322315092	0.4561246908	Cimento
115	-5.042383	-38	2020	NOX	EEA	0.131044751826667	0.0348467108	0.493133755866667	Cimento
116	-5.042383	-38	2021	NOX	EEA	0.153904766066667	0.040925522	0.579158144666667	Cimento
117	-5.042383	-38	2022	NOX	EEA	0.0818204923422222	0.0217572622666667	0.307898226622222	Cimento
118	-5.042383	-38	2014	CO	EEA	0.0159955573733333	0.00505701470222222	0.0505701470222222	Cimento
119	-5.042383	-38	2015	CO	EEA	0.0168181658733333	0.00531708336888889	0.0531708336888889	Cimento
120	-5.042383	-38	2016	CO	EEA	0.0159839225466667	0.00505333633777778	0.0505333633777778	Cimento
121	-5.042383	-38	2017	CO	EEA	0.0152464147333333	0.00482017235555556	0.0482017235555556	Cimento
122	-5.042383	-38	2018	CO	EEA	0.01422940142	0.00449864237333333	0.0449864237333333	Cimento
123	-5.042383	-38	2019	CO	EEA	0.01421116542	0.00449287704	0.0449287704	Cimento
124	-5.042383	-38	2020	CO	EEA	0.01536423158	0.00485742029333333	0.0485742029333333	Cimento
125	-5.042383	-38	2021	CO	EEA	0.0180444347	0.00570476973333333	0.0570476973333333	Cimento
126	-5.042383	-38	2022	CO	EEA	0.00959297472666667	0.00303283049777778	0.0303283049777778	Cimento
127	-5.042383	-38	2014	NMVOCs	EEA	0.0098941592	0.00126425367555556	0.0758552205333333	Cimento
128	-5.042383	-38	2015	NMVOCs	EEA	0.0104029892	0.00132927084222222	0.0797562505333333	Cimento
129	-5.042383	-38	2016	NMVOCs	EEA	0.0098869624	0.00126333408444444	0.0758000450666667	Cimento
130	-5.042383	-38	2017	NMVOCs	EEA	0.009430772	0.00120504308888889	0.0723025853333333	Cimento
131	-5.042383	-38	2018	NMVOCs	EEA	0.0088016916	0.00112466059333333	0.0674796356	Cimento
132	-5.042383	-38	2019	NMVOCs	EEA	0.0087904116	0.00112321926	0.0673931556	Cimento
133	-5.042383	-38	2020	NMVOCs	EEA	0.0095036484	0.00121435507333333	0.0728613044	Cimento
134	-5.042383	-38	2021	NMVOCs	EEA	0.011161506	0.00142619243333333	0.085571546	Cimento
135	-5.042383	-38	2022	NMVOCs	EEA	0.0059337988	0.000758207624444444	0.0454924574666667	Cimento
136	-5.042383	-38	2014	SOX	EEA	0.0616735923466667	0.00329805306666667	1.83371750506667	Cimento
137	-5.042383	-38	2015	SOX	EEA	0.0648452993466666	0.00346766306666667	1.92802066506667	Cimento
138	-5.042383	-38	2016	SOX	EEA	0.0616287322933333	0.00329565413333333	1.83238369813333	Cimento
139	-5.042383	-38	2017	SOX	EEA	0.0587851454666667	0.00314359066666667	1.74783641066667	Cimento
140	-5.042383	-38	2018	SOX	EEA	0.05486387764	0.0029338972	1.6312468432	Cimento
141	-5.042383	-38	2019	SOX	EEA	0.05479356564	0.0029301372	1.6291562832	Cimento
142	-5.042383	-38	2020	SOX	EEA	0.05923940836	0.0031678828	1.7613428368	Cimento
143	-5.042383	-38	2021	SOX	EEA	0.0695733874	0.003720502	2.068599112	Cimento
144	-5.042383	-38	2022	SOX	EEA	0.0369873458533333	0.00197793293333333	1.09973071093333	Cimento
145	-7.476009	-35	2014	PST	EEA	0.0453024303333333	0.0226512151666667	0.0906048606666667	Cimento
146	-7.476009	-35	2015	PST	EEA	0.0401007208333333	0.0200503604166667	0.0802014416666667	Cimento
147	-7.476009	-35	2016	PST	EEA	0.0483121946666667	0.0241560973333333	0.0966243893333333	Cimento
148	-7.476009	-35	2017	PST	EEA	0.0481356113333333	0.0240678056666667	0.0962712226666667	Cimento
149	-7.476009	-35	2018	PST	EEA	0.049381046	0.024690523	0.098762092	Cimento
150	-7.476009	-35	2019	PST	EEA	0.058776666	0.029388333	0.117553332	Cimento
151	-7.476009	-35	2020	PST	EEA	0.0685582625	0.03427913125	0.137116525	Cimento
152	-7.476009	-35	2021	PST	EEA	0.0726287315	0.03631436575	0.145257463	Cimento
153	-7.476009	-35	2022	PST	EEA	0.0409144601666667	0.0204572300833333	0.0818289203333333	Cimento
154	-7.476009	-35	2014	MP10	EEA	0.0407721873	0.02038609365	0.0815443746	Cimento
155	-7.476009	-35	2015	MP10	EEA	0.03609064875	0.018045324375	0.0721812975	Cimento
156	-7.476009	-35	2016	MP10	EEA	0.0434809752	0.0217404876	0.0869619504	Cimento
157	-7.476009	-35	2017	MP10	EEA	0.0433220502	0.0216610251	0.0866441004	Cimento
158	-7.476009	-35	2018	MP10	EEA	0.0444429414	0.0222214707	0.0888858828	Cimento
159	-7.476009	-35	2019	MP10	EEA	0.0528989994	0.0264494997	0.1057979988	Cimento
160	-7.476009	-35	2020	MP10	EEA	0.06170243625	0.030851218125	0.1234048725	Cimento
161	-7.476009	-35	2021	MP10	EEA	0.06536585835	0.032682929175	0.1307317167	Cimento
162	-7.476009	-35	2022	MP10	EEA	0.03682301415	0.018411507075	0.0736460283	Cimento
163	-7.476009	-35	2014	MP2.5	EEA	0.0226512151666667	0.0113256075833333	0.0453024303333333	Cimento
164	-7.476009	-35	2015	MP2.5	EEA	0.0200503604166667	0.0100251802083333	0.0401007208333333	Cimento
165	-7.476009	-35	2016	MP2.5	EEA	0.0241560973333333	0.0120780486666667	0.0483121946666667	Cimento
166	-7.476009	-35	2017	MP2.5	EEA	0.0240678056666667	0.0120339028333333	0.0481356113333333	Cimento
167	-7.476009	-35	2018	MP2.5	EEA	0.024690523	0.0123452615	0.049381046	Cimento
168	-7.476009	-35	2019	MP2.5	EEA	0.029388333	0.0146941665	0.058776666	Cimento
169	-7.476009	-35	2020	MP2.5	EEA	0.03427913125	0.017139565625	0.0685582625	Cimento
170	-7.476009	-35	2021	MP2.5	EEA	0.03631436575	0.018157182875	0.0726287315	Cimento
171	-7.476009	-35	2022	MP2.5	EEA	0.0204572300833333	0.0102286150416667	0.0409144601666667	Cimento
172	-7.476009	-35	2014	BC	EEA	0.000679536455	0.00016988411375	0.00271814582	Cimento
173	-7.476009	-35	2015	BC	EEA	0.0006015108125	0.000150377703125	0.00240604325	Cimento
174	-7.476009	-35	2016	BC	EEA	0.00072468292	0.00018117073	0.00289873168	Cimento
175	-7.476009	-35	2017	BC	EEA	0.00072203417	0.0001805085425	0.00288813668	Cimento
176	-7.476009	-35	2018	BC	EEA	0.00074071569	0.0001851789225	0.00296286276	Cimento
177	-7.476009	-35	2019	BC	EEA	0.00088164999	0.0002204124975	0.00352659996	Cimento
178	-7.476009	-35	2020	BC	EEA	0.0010283739375	0.000257093484375	0.00411349575	Cimento
179	-7.476009	-35	2021	BC	EEA	0.0010894309725	0.000272357743125	0.00435772389	Cimento
180	-7.476009	-35	2022	BC	EEA	0.0006137169025	0.000153429225625	0.00245486761	Cimento
181	-7.476009	-35	2014	NOX	EEA	0.144154656522222	0.0383328256666667	0.542467563222222	Cimento
182	-7.476009	-35	2015	NOX	EEA	0.127602550138889	0.0339313791666667	0.480180426388889	Cimento
183	-7.476009	-35	2016	NOX	EEA	0.153731880977778	0.0408795493333333	0.578507561777778	Cimento
184	-7.476009	-35	2017	NOX	EEA	0.153169983755556	0.0407301326666667	0.576393089555556	Cimento
185	-7.476009	-35	2018	NOX	EEA	0.157133020733333	0.041783962	0.591306371333333	Cimento
