"ID" "State_code" "State" "Municipality" "Latitude" "Longitude" "Year" "Pollutant" "Agency" "Emission_estimate_(Gg)" "Lower_bound_(Gg)" "Upper_bound_(Gg)" "Product" "Industry"
912 "RJ" "Rio de Janeiro" "Volta Redonda" -22.509047 -44 "2016" "SOX" "EPA" 0.075760353 0.075760353 0.075760353 "Portland cement" "Cement"
913 "RJ" "Rio de Janeiro" "Volta Redonda" -22.509047 -44 "2017" "SOX" "EPA" 0.06528217275 0.06528217275 0.06528217275 "Portland cement" "Cement"
914 "RJ" "Rio de Janeiro" "Volta Redonda" -22.509047 -44 "2018" "SOX" "EPA" 0.070748964 0.070748964 0.070748964 "Portland cement" "Cement"
915 "RJ" "Rio de Janeiro" "Volta Redonda" -22.509047 -44 "2019" "SOX" "EPA" 0.0789328395 0.0789328395 0.0789328395 "Portland cement" "Cement"
916 "RJ" "Rio de Janeiro" "Volta Redonda" -22.509047 -44 "2020" "SOX" "EPA" 0.0752860575 0.0752860575 0.0752860575 "Portland cement" "Cement"
917 "RJ" "Rio de Janeiro" "Volta Redonda" -22.509047 -44 "2021" "SOX" "EPA" 0.0833492835 0.0833492835 0.0833492835 "Portland cement" "Cement"
918 "RJ" "Rio de Janeiro" "Volta Redonda" -22.509047 -44 "2022" "SOX" "EPA" 0.04582710675 0.04582710675 0.04582710675 "Portland cement" "Cement"
919 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2014" "PST" "EPA" 0.0172004035169444 0.0172004035169444 0.0172004035169444 "Portland cement" "Cement"
920 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2015" "PST" "EPA" 0.0152254211215278 0.0152254211215278 0.0152254211215278 "Portland cement" "Cement"
921 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2016" "PST" "EPA" 0.0183431492955556 0.0183431492955556 0.0183431492955556 "Portland cement" "Cement"
922 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2017" "PST" "EPA" 0.0182761042261111 0.0182761042261111 0.0182761042261111 "Portland cement" "Cement"
923 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2018" "PST" "EPA" 0.0187489702216667 0.0187489702216667 0.0187489702216667 "Portland cement" "Cement"
924 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2019" "PST" "EPA" 0.022316294405 0.022316294405 0.022316294405 "Portland cement" "Cement"
925 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2020" "PST" "EPA" 0.0260301659479167 0.0260301659479167 0.0260301659479167 "Portland cement" "Cement"
926 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2021" "PST" "EPA" 0.0275756395304167 0.0275756395304167 0.0275756395304167 "Portland cement" "Cement"
927 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2022" "PST" "EPA" 0.0155343812543056 0.0155343812543056 0.0155343812543056 "Portland cement" "Cement"
928 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2014" "PM10" "EPA" 0.00487872326666667 0.00487872326666667 0.00487872326666667 "Portland cement" "Cement"
929 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2015" "PM10" "EPA" 0.00431853916666667 0.00431853916666667 0.00431853916666667 "Portland cement" "Cement"
930 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2016" "PM10" "EPA" 0.00520285173333333 0.00520285173333333 0.00520285173333333 "Portland cement" "Cement"
931 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2017" "PM10" "EPA" 0.00518383506666667 0.00518383506666667 0.00518383506666667 "Portland cement" "Cement"
932 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2018" "PM10" "EPA" 0.0053179588 0.0053179588 0.0053179588 "Portland cement" "Cement"
933 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2019" "PM10" "EPA" 0.0063297948 0.0063297948 0.0063297948 "Portland cement" "Cement"
934 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2020" "PM10" "EPA" 0.0073831975 0.0073831975 0.0073831975 "Portland cement" "Cement"
935 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2021" "PM10" "EPA" 0.0078215557 0.0078215557 0.0078215557 "Portland cement" "Cement"
936 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2022" "PM10" "EPA" 0.00440617263333333 0.00440617263333333 0.00440617263333333 "Portland cement" "Cement"
937 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2014" "NOX" "EPA" 0.243936163333333 0.243936163333333 0.243936163333333 "Portland cement" "Cement"
938 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2015" "NOX" "EPA" 0.215926958333333 0.215926958333333 0.215926958333333 "Portland cement" "Cement"
939 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2016" "NOX" "EPA" 0.260142586666667 0.260142586666667 0.260142586666667 "Portland cement" "Cement"
940 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2017" "NOX" "EPA" 0.259191753333333 0.259191753333333 0.259191753333333 "Portland cement" "Cement"
941 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2018" "NOX" "EPA" 0.26589794 0.26589794 0.26589794 "Portland cement" "Cement"
942 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2019" "NOX" "EPA" 0.31648974 0.31648974 0.31648974 "Portland cement" "Cement"
943 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2020" "NOX" "EPA" 0.369159875 0.369159875 0.369159875 "Portland cement" "Cement"
944 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2021" "NOX" "EPA" 0.391077785 0.391077785 0.391077785 "Portland cement" "Cement"
945 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2022" "NOX" "EPA" 0.220308631666667 0.220308631666667 0.220308631666667 "Portland cement" "Cement"
946 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2014" "CO" "EPA" 0.020908814 0.020908814 0.020908814 "Portland cement" "Cement"
947 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2015" "CO" "EPA" 0.018508025 0.018508025 0.018508025 "Portland cement" "Cement"
948 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2016" "CO" "EPA" 0.022297936 0.022297936 0.022297936 "Portland cement" "Cement"
949 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2017" "CO" "EPA" 0.022216436 0.022216436 0.022216436 "Portland cement" "Cement"
950 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2018" "CO" "EPA" 0.022791252 0.022791252 0.022791252 "Portland cement" "Cement"
951 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2019" "CO" "EPA" 0.027127692 0.027127692 0.027127692 "Portland cement" "Cement"
952 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2020" "CO" "EPA" 0.031642275 0.031642275 0.031642275 "Portland cement" "Cement"
953 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2021" "CO" "EPA" 0.033520953 0.033520953 0.033520953 "Portland cement" "Cement"
954 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2022" "CO" "EPA" 0.018883597 0.018883597 0.018883597 "Portland cement" "Cement"
955 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2014" "NMVOCs" "EPA" 0.0342672229444444 0.0342672229444444 0.0342672229444444 "Portland cement" "Cement"
956 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2015" "NMVOCs" "EPA" 0.0303325965277778 0.0303325965277778 0.0303325965277778 "Portland cement" "Cement"
957 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2016" "NMVOCs" "EPA" 0.0365438395555556 0.0365438395555556 0.0365438395555556 "Portland cement" "Cement"
958 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2017" "NMVOCs" "EPA" 0.0364102701111111 0.0364102701111111 0.0364102701111111 "Portland cement" "Cement"
959 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2018" "NMVOCs" "EPA" 0.0373523296666667 0.0373523296666667 0.0373523296666667 "Portland cement" "Cement"
960 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2019" "NMVOCs" "EPA" 0.044459273 0.044459273 0.044459273 "Portland cement" "Cement"
961 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2020" "NMVOCs" "EPA" 0.0518581729166667 0.0518581729166667 0.0518581729166667 "Portland cement" "Cement"
962 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2021" "NMVOCs" "EPA" 0.0549371174166667 0.0549371174166667 0.0549371174166667 "Portland cement" "Cement"
963 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2022" "NMVOCs" "EPA" 0.0309481173055556 0.0309481173055556 0.0309481173055556 "Portland cement" "Cement"
964 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2014" "SOX" "EPA" 0.094089663 0.094089663 0.094089663 "Portland cement" "Cement"
965 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2015" "SOX" "EPA" 0.0832861125 0.0832861125 0.0832861125 "Portland cement" "Cement"
966 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2016" "SOX" "EPA" 0.100340712 0.100340712 0.100340712 "Portland cement" "Cement"
967 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2017" "SOX" "EPA" 0.099973962 0.099973962 0.099973962 "Portland cement" "Cement"
968 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2018" "SOX" "EPA" 0.102560634 0.102560634 0.102560634 "Portland cement" "Cement"
969 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2019" "SOX" "EPA" 0.122074614 0.122074614 0.122074614 "Portland cement" "Cement"
970 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2020" "SOX" "EPA" 0.1423902375 0.1423902375 0.1423902375 "Portland cement" "Cement"
971 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2021" "SOX" "EPA" 0.1508442885 0.1508442885 0.1508442885 "Portland cement" "Cement"
972 "PB" "Paraíba" "Alhandra" -7.371946 -35 "2022" "SOX" "EPA" 0.0849761865 0.0849761865 0.0849761865 "Portland cement" "Cement"
973 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2014" "PST" "EPA" 0.0190485116875926 0.0190485116875926 0.0190485116875926 "Portland cement" "Cement"
974 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2015" "PST" "EPA" 0.019457521162037 0.019457521162037 0.019457521162037 "Portland cement" "Cement"
975 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2016" "PST" "EPA" 0.0148893898624074 0.0148893898624074 0.0148893898624074 "Portland cement" "Cement"
976 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2017" "PST" "EPA" 0.0116574698131481 0.0116574698131481 0.0116574698131481 "Portland cement" "Cement"
977 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2018" "PST" "EPA" 0.0102631012838889 0.0102631012838889 0.0102631012838889 "Portland cement" "Cement"
978 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2019" "PST" "EPA" 0.00984662224833333 0.00984662224833333 0.00984662224833333 "Portland cement" "Cement"
979 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2020" "PST" "EPA" 0.0120859538922222 0.0120859538922222 0.0120859538922222 "Portland cement" "Cement"
980 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2021" "PST" "EPA" 0.0136531895638889 0.0136531895638889 0.0136531895638889 "Portland cement" "Cement"
981 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2022" "PST" "EPA" 0.00679224412407407 0.00679224412407407 0.00679224412407407 "Portland cement" "Cement"
982 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2014" "PM10" "EPA" 0.00540292075555556 0.00540292075555556 0.00540292075555556 "Portland cement" "Cement"
983 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2015" "PM10" "EPA" 0.00551893222222222 0.00551893222222222 0.00551893222222222 "Portland cement" "Cement"
984 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2016" "PM10" "EPA" 0.00422322724444444 0.00422322724444444 0.00422322724444444 "Portland cement" "Cement"
985 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2017" "PM10" "EPA" 0.00330652528888889 0.00330652528888889 0.00330652528888889 "Portland cement" "Cement"
986 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2018" "PM10" "EPA" 0.00291102653333333 0.00291102653333333 0.00291102653333333 "Portland cement" "Cement"
987 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2019" "PM10" "EPA" 0.0027928964 0.0027928964 0.0027928964 "Portland cement" "Cement"
988 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2020" "PM10" "EPA" 0.00342806053333333 0.00342806053333333 0.00342806053333333 "Portland cement" "Cement"
989 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2021" "PM10" "EPA" 0.00387259133333333 0.00387259133333333 0.00387259133333333 "Portland cement" "Cement"
990 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2022" "PM10" "EPA" 0.00192655244444444 0.00192655244444444 0.00192655244444444 "Portland cement" "Cement"
991 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2014" "NOX" "EPA" 0.270146037777778 0.270146037777778 0.270146037777778 "Portland cement" "Cement"
992 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2015" "NOX" "EPA" 0.275946611111111 0.275946611111111 0.275946611111111 "Portland cement" "Cement"
993 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2016" "NOX" "EPA" 0.211161362222222 0.211161362222222 0.211161362222222 "Portland cement" "Cement"
994 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2017" "NOX" "EPA" 0.165326264444444 0.165326264444444 0.165326264444444 "Portland cement" "Cement"
995 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2018" "NOX" "EPA" 0.145551326666667 0.145551326666667 0.145551326666667 "Portland cement" "Cement"
996 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2019" "NOX" "EPA" 0.13964482 0.13964482 0.13964482 "Portland cement" "Cement"
997 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2020" "NOX" "EPA" 0.171403026666667 0.171403026666667 0.171403026666667 "Portland cement" "Cement"
998 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2021" "NOX" "EPA" 0.193629566666667 0.193629566666667 0.193629566666667 "Portland cement" "Cement"
999 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2022" "NOX" "EPA" 0.0963276222222222 0.0963276222222222 0.0963276222222222 "Portland cement" "Cement"
1000 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2014" "CO" "EPA" 0.0231553746666667 0.0231553746666667 0.0231553746666667 "Portland cement" "Cement"
1001 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2015" "CO" "EPA" 0.0236525666666667 0.0236525666666667 0.0236525666666667 "Portland cement" "Cement"
1002 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2016" "CO" "EPA" 0.0180995453333333 0.0180995453333333 0.0180995453333333 "Portland cement" "Cement"
1003 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2017" "CO" "EPA" 0.0141708226666667 0.0141708226666667 0.0141708226666667 "Portland cement" "Cement"
1004 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2018" "CO" "EPA" 0.012475828 0.012475828 0.012475828 "Portland cement" "Cement"
1005 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2019" "CO" "EPA" 0.011969556 0.011969556 0.011969556 "Portland cement" "Cement"
1006 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2020" "CO" "EPA" 0.014691688 0.014691688 0.014691688 "Portland cement" "Cement"
1007 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2021" "CO" "EPA" 0.01659682 0.01659682 0.01659682 "Portland cement" "Cement"
1008 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2022" "CO" "EPA" 0.00825665333333333 0.00825665333333333 0.00825665333333333 "Portland cement" "Cement"
1009 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2014" "NMVOCs" "EPA" 0.0379490862592593 0.0379490862592593 0.0379490862592593 "Portland cement" "Cement"
1010 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2015" "NMVOCs" "EPA" 0.0387639287037037 0.0387639287037037 0.0387639287037037 "Portland cement" "Cement"
1011 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2016" "NMVOCs" "EPA" 0.0296631437407407 0.0296631437407407 0.0296631437407407 "Portland cement" "Cement"
1012 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2017" "NMVOCs" "EPA" 0.0232244038148148 0.0232244038148148 0.0232244038148148 "Portland cement" "Cement"
1013 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2018" "NMVOCs" "EPA" 0.0204464958888889 0.0204464958888889 0.0204464958888889 "Portland cement" "Cement"
1014 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2019" "NMVOCs" "EPA" 0.0196167723333333 0.0196167723333333 0.0196167723333333 "Portland cement" "Cement"
1015 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2020" "NMVOCs" "EPA" 0.0240780442222222 0.0240780442222222 0.0240780442222222 "Portland cement" "Cement"
1016 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2021" "NMVOCs" "EPA" 0.0272003438888889 0.0272003438888889 0.0272003438888889 "Portland cement" "Cement"
1017 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2022" "NMVOCs" "EPA" 0.0135317374074074 0.0135317374074074 0.0135317374074074 "Portland cement" "Cement"
1018 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2014" "SOX" "EPA" 0.104199186 0.104199186 0.104199186 "Portland cement" "Cement"
1019 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2015" "SOX" "EPA" 0.10643655 0.10643655 0.10643655 "Portland cement" "Cement"
1020 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2016" "SOX" "EPA" 0.081447954 0.081447954 0.081447954 "Portland cement" "Cement"
1021 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2017" "SOX" "EPA" 0.063768702 0.063768702 0.063768702 "Portland cement" "Cement"
1022 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2018" "SOX" "EPA" 0.056141226 0.056141226 0.056141226 "Portland cement" "Cement"
1023 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2019" "SOX" "EPA" 0.053863002 0.053863002 0.053863002 "Portland cement" "Cement"
1024 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2020" "SOX" "EPA" 0.066112596 0.066112596 0.066112596 "Portland cement" "Cement"
1025 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2021" "SOX" "EPA" 0.07468569 0.07468569 0.07468569 "Portland cement" "Cement"
1026 "RN" "Rio Grande do Norte" "Currais Novos" -6.277593 -37 "2022" "SOX" "EPA" 0.03715494 0.03715494 0.03715494 "Portland cement" "Cement"
1027 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2014" "PST" "EPA" 0.00488171619855556 0.00488171619855556 0.00488171619855556 "Portland cement" "Cement"
1028 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2015" "PST" "EPA" 0.00506000837022222 0.00506000837022222 0.00506000837022222 "Portland cement" "Cement"
1029 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2016" "PST" "EPA" 0.00476920223244444 0.00476920223244444 0.00476920223244444 "Portland cement" "Cement"
1030 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2017" "PST" "EPA" 0.00370772626588889 0.00370772626588889 0.00370772626588889 "Portland cement" "Cement"
1031 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2018" "PST" "EPA" 0.00321263717433333 0.00321263717433333 0.00321263717433333 "Portland cement" "Cement"
1032 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2019" "PST" "EPA" 0.002950370683 0.002950370683 0.002950370683 "Portland cement" "Cement"
1033 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2020" "PST" "EPA" 0.00292024235633333 0.00292024235633333 0.00292024235633333 "Portland cement" "Cement"
1034 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2021" "PST" "EPA" 0.00292882478333333 0.00292882478333333 0.00292882478333333 "Portland cement" "Cement"
1035 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2022" "PST" "EPA" 0.00151463811544444 0.00151463811544444 0.00151463811544444 "Portland cement" "Cement"
1036 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2014" "PM10" "EPA" 0.00138465021333333 0.00138465021333333 0.00138465021333333 "Portland cement" "Cement"
1037 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2015" "PM10" "EPA" 0.00143522101333333 0.00143522101333333 0.00143522101333333 "Portland cement" "Cement"
1038 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2016" "PM10" "EPA" 0.00135273674666667 0.00135273674666667 0.00135273674666667 "Portland cement" "Cement"
1039 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2017" "PM10" "EPA" 0.00105165965333333 0.00105165965333333 0.00105165965333333 "Portland cement" "Cement"
1040 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2018" "PM10" "EPA" 0.00091123256 0.00091123256 0.00091123256 "Portland cement" "Cement"
1041 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2019" "PM10" "EPA" 0.00083684328 0.00083684328 0.00083684328 "Portland cement" "Cement"
1042 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2020" "PM10" "EPA" 0.00082829768 0.00082829768 0.00082829768 "Portland cement" "Cement"
1043 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2021" "PM10" "EPA" 0.000830732 0.000830732 0.000830732 "Portland cement" "Cement"
1044 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2022" "PM10" "EPA" 0.000429612026666667 0.000429612026666667 0.000429612026666667 "Portland cement" "Cement"
1045 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2014" "NOX" "EPA" 0.0692325106666667 0.0692325106666667 0.0692325106666667 "Portland cement" "Cement"
1046 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2015" "NOX" "EPA" 0.0717610506666667 0.0717610506666667 0.0717610506666667 "Portland cement" "Cement"
1047 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2016" "NOX" "EPA" 0.0676368373333333 0.0676368373333333 0.0676368373333333 "Portland cement" "Cement"
1048 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2017" "NOX" "EPA" 0.0525829826666667 0.0525829826666667 0.0525829826666667 "Portland cement" "Cement"
1049 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2018" "NOX" "EPA" 0.045561628 0.045561628 0.045561628 "Portland cement" "Cement"
1050 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2019" "NOX" "EPA" 0.041842164 0.041842164 0.041842164 "Portland cement" "Cement"
1051 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2020" "NOX" "EPA" 0.041414884 0.041414884 0.041414884 "Portland cement" "Cement"
1052 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2021" "NOX" "EPA" 0.0415366 0.0415366 0.0415366 "Portland cement" "Cement"
1053 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2022" "NOX" "EPA" 0.0214806013333333 0.0214806013333333 0.0214806013333333 "Portland cement" "Cement"
1054 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2014" "CO" "EPA" 0.0059342152 0.0059342152 0.0059342152 "Portland cement" "Cement"
1055 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2015" "CO" "EPA" 0.0061509472 0.0061509472 0.0061509472 "Portland cement" "Cement"
1056 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2016" "CO" "EPA" 0.0057974432 0.0057974432 0.0057974432 "Portland cement" "Cement"
1057 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2017" "CO" "EPA" 0.0045071128 0.0045071128 0.0045071128 "Portland cement" "Cement"
1058 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2018" "CO" "EPA" 0.0039052824 0.0039052824 0.0039052824 "Portland cement" "Cement"
1059 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2019" "CO" "EPA" 0.0035864712 0.0035864712 0.0035864712 "Portland cement" "Cement"
1060 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2020" "CO" "EPA" 0.0035498472 0.0035498472 0.0035498472 "Portland cement" "Cement"
1061 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2021" "CO" "EPA" 0.00356028 0.00356028 0.00356028 "Portland cement" "Cement"
1062 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2022" "CO" "EPA" 0.0018411944 0.0018411944 0.0018411944 "Portland cement" "Cement"
1063 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2014" "NMVOCs" "EPA" 0.00972551935555556 0.00972551935555556 0.00972551935555556 "Portland cement" "Cement"
1064 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2015" "NMVOCs" "EPA" 0.0100807190222222 0.0100807190222222 0.0100807190222222 "Portland cement" "Cement"
1065 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2016" "NMVOCs" "EPA" 0.00950136524444445 0.00950136524444445 0.00950136524444445 "Portland cement" "Cement"
1066 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2017" "NMVOCs" "EPA" 0.00738665708888889 0.00738665708888889 0.00738665708888889 "Portland cement" "Cement"
1067 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2018" "NMVOCs" "EPA" 0.00640032393333333 0.00640032393333333 0.00640032393333333 "Portland cement" "Cement"
1068 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2019" "NMVOCs" "EPA" 0.0058778278 0.0058778278 0.0058778278 "Portland cement" "Cement"
1069 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2020" "NMVOCs" "EPA" 0.00581780513333333 0.00581780513333333 0.00581780513333333 "Portland cement" "Cement"
1070 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2021" "NMVOCs" "EPA" 0.00583490333333333 0.00583490333333333 0.00583490333333333 "Portland cement" "Cement"
1071 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2022" "NMVOCs" "EPA" 0.00301751304444444 0.00301751304444444 0.00301751304444444 "Portland cement" "Cement"
1072 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2014" "SOX" "EPA" 0.0267039684 0.0267039684 0.0267039684 "Portland cement" "Cement"
1073 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2015" "SOX" "EPA" 0.0276792624 0.0276792624 0.0276792624 "Portland cement" "Cement"
1074 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2016" "SOX" "EPA" 0.0260884944 0.0260884944 0.0260884944 "Portland cement" "Cement"
1075 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2017" "SOX" "EPA" 0.0202820076 0.0202820076 0.0202820076 "Portland cement" "Cement"
1076 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2018" "SOX" "EPA" 0.0175737708 0.0175737708 0.0175737708 "Portland cement" "Cement"
1077 "MA" "Maranhão" "Bacabeira" -2.911047 -44 "2019" "SOX" "EPA" 0.0161391204 0.0161391204 0.0161391204 "Portland cement" "Cement"
