ID	Year	Latitude	Longitude	Production
1	2017	-20,48184967	-47,86622455	51290348,4
2	2018	-20,48184967	-47,86622455	52793056,75
3	2019	-20,48184967	-47,86622455	54912796,73
4	2020	-20,48184967	-47,86622455	54761097,86
5	2017	-15,03297384	-57,21052538	21671978,2
6	2018	-15,03297384	-57,21052538	22306925,39
7	2019	-15,03297384	-57,21052538	23202590,17
8	2020	-15,03297384	-57,21052538	23138492,05
9	2017	-20,74957275	-47,5686176	6068153,895
10	2018	-20,74957275	-47,5686176	6245939,109
11	2019	-20,74957275	-47,5686176	6496725,247
12	2020	-20,74957275	-47,5686176	6478777,775
13	2017	-21,21160967	-48,82963455	45511154,21
14	2018	-21,21160967	-48,82963455	46844543,32
15	2019	-21,21160967	-48,82963455	48725439,35
16	2020	-21,21160967	-48,82963455	48590833,31
17	2017	-22,65729996	-47,21090003	28895970,93
18	2018	-22,65729996	-47,21090003	29742567,18
19	2019	-22,65729996	-47,21090003	30936786,89
20	2020	-22,65729996	-47,21090003	30851322,74
21	2017	-21,11118967	-47,81657455	6501593,459
22	2018	-21,11118967	-47,81657455	6692077,616
23	2019	-21,11118967	-47,81657455	6960777,05
24	2020	-21,11118967	-47,81657455	6941547,616
25	2017	-22,79900328	-47,12506283	8307591,642
26	2018	-22,79900328	-47,12506283	8550988,066
27	2019	-22,79900328	-47,12506283	8894326,231
28	2020	-22,79900328	-47,12506283	8869755,288
29	2017	-22,58236967	-47,52161455	10113589,82
30	2018	-22,58236967	-47,52161455	10409898,51
31	2019	-22,58236967	-47,52161455	10827875,41
32	2020	-22,58236967	-47,52161455	10797962,96
33	2017	-22,41211192	-46,80530719	4189915,784
34	2018	-22,41211192	-46,80530719	4312672,242
35	2019	-22,41211192	-46,80530719	4485834,099
36	2020	-22,41211192	-46,80530719	4473441,797
37	2017	-19,9881	-47,79816	10619269,32
38	2018	-19,9881	-47,79816	10930393,44
39	2019	-19,9881	-47,79816	11369269,18
40	2020	-19,9881	-47,79816	11337861,11
41	2017	-22,57108967	-50,64415455	36842362,93
42	2018	-22,57108967	-50,64415455	37921773,16
43	2019	-22,57108967	-50,64415455	39444403,28
44	2020	-22,57108967	-50,64415455	39335436,49
45	2017	-20,77865967	-48,19187455	11847348,08
46	2018	-20,77865967	-48,19187455	12194452,55
47	2019	-20,77865967	-48,19187455	12684082,62
48	2020	-20,77865967	-48,19187455	12649042,32
49	2017	-21,18146967	-48,64470455	39009560,75
50	2018	-21,18146967	-48,64470455	40152465,7
51	2019	-21,18146967	-48,64470455	41764662,3
52	2020	-21,18146967	-48,64470455	41649285,7
53	2017	-21,76277778	-48,08388889	60681538,95
54	2018	-21,76277778	-48,08388889	62459391,09
55	2019	-21,76277778	-48,08388889	64967252,47
56	2020	-21,76277778	-48,08388889	64787777,75
57	2017	-21,17198178	-47,61886799	25283974,56
58	2018	-21,17198178	-47,61886799	26024746,29
59	2019	-21,17198178	-47,61886799	27069688,53
60	2020	-21,17198178	-47,61886799	26994907,4
61	2017	-22,99734967	-47,52019455	36119963,66
62	2018	-22,99734967	-47,52019455	37178208,98
63	2019	-22,99734967	-47,52019455	38670983,61
64	2020	-22,99734967	-47,52019455	38564153,42
65	2017	-21,32896867	-50,95548817	5779194,185
66	2018	-21,32896867	-50,95548817	5948513,437
67	2019	-21,32896867	-50,95548817	6187357,378
68	2020	-21,32896867	-50,95548817	6170264,548
69	2017	-8,55789966	-35,53499455	4313524,413
70	2018	-8,55789966	-35,53499455	4644150,917
71	2019	-8,55789966	-35,53499455	4014106,404
72	2020	-8,55789966	-35,53499455	4134225,554
73	2017	-20,61331879	-48,00080787	70072729,5
74	2018	-20,61331879	-48,00080787	72125725,42
75	2019	-20,61331879	-48,00080787	75021708,21
76	2020	-20,61331879	-48,00080787	74814457,64
77	2017	-20,93854716	-48,25026517	31063168,75
78	2018	-20,93854716	-48,25026517	31973259,72
79	2019	-20,93854716	-48,25026517	33257045,91
80	2020	-20,93854716	-48,25026517	33165171,94
81	2017	-22,4264	-47,3575	29437770,38
82	2018	-22,4264	-47,3575	30300240,32
83	2019	-22,4264	-47,3575	31516851,64
84	2020	-22,4264	-47,3575	31429785,04
85	2017	-22,48351967	-48,77101455	58008661,64
86	2018	-22,48351967	-48,77101455	59708203,62
87	2019	-22,48351967	-48,77101455	62105599,68
88	2020	-22,48351967	-48,77101455	61934030,4
89	2017	-22,81638889	-47,56805556	3467516,511
90	2018	-22,81638889	-47,56805556	3569108,062
91	2019	-22,81638889	-47,56805556	3712414,427
92	2020	-22,81638889	-47,56805556	3702158,729
93	2017	-21,88559823	-47,30533168	50567949,12
94	2018	-21,88559823	-47,30533168	52049492,57
95	2019	-21,88559823	-47,30533168	54139377,06
96	2020	-21,88559823	-47,30533168	53989814,79
97	2017	-21,35804889	-48,06558306	52735146,94
98	2018	-21,35804889	-48,06558306	54280185,11
99	2019	-21,35804889	-48,06558306	56459636,07
100	2020	-21,35804889	-48,06558306	56303664
101	2017	-22,62529358	-48,75681592	45438914,28
102	2018	-22,62529358	-48,75681592	46770186,9
103	2019	-22,62529358	-48,75681592	48648097,38
104	2020	-22,62529358	-48,75681592	48513705,01
105	2017	-22,17216	-47,33762	28607011,22
106	2018	-22,17216	-47,33762	29445141,51
107	2019	-22,17216	-47,33762	30627419,02
108	2020	-22,17216	-47,33762	30542809,51
109	2017	-23,23834547	-47,61332578	996910,997
110	2018	-23,23834547	-47,61332578	1026118,568
111	2019	-23,23834547	-47,61332578	1067319,148
112	2020	-23,23834547	-47,61332578	1064370,635
113	2017	-23,1615	-47,7832	2745117,238
114	2018	-23,1615	-47,7832	2825543,883
115	2019	-23,1615	-47,7832	2938994,755
116	2020	-23,1615	-47,7832	2930875,66
117	2017	-21,1234645	-48,00937689	18204461,68
118	2018	-21,1234645	-48,00937689	18737817,33
119	2019	-21,1234645	-48,00937689	19490175,74
120	2020	-21,1234645	-48,00937689	19436333,33
121	2017	-21,56486967	-50,95939455	8668791,278
122	2018	-21,56486967	-50,95939455	8922770,155
123	2019	-21,56486967	-50,95939455	9281036,067
124	2020	-21,56486967	-50,95939455	9255396,822
125	2017	-21,00071945	-48,02481713	7946392,005
126	2018	-21,00071945	-48,02481713	8179205,976
127	2019	-21,00071945	-48,02481713	8507616,395
128	2020	-21,00071945	-48,02481713	8484113,753
129	2017	-22,76160992	-47,47835995	2600637,383
130	2018	-22,76160992	-47,47835995	2676831,047
131	2019	-22,76160992	-47,47835995	2784310,82
132	2020	-22,76160992	-47,47835995	2776619,047
133	2017	-21,33718967	-48,29298455	30340769,47
134	2018	-21,33718967	-48,29298455	31229695,54
135	2019	-21,33718967	-48,29298455	32483626,23
136	2020	-21,33718967	-48,29298455	32393888,88
137	2017	-21,04088967	-48,71079455	20227179,65
138	2018	-21,04088967	-48,71079455	20819797,03
139	2019	-21,04088967	-48,71079455	21655750,82
140	2020	-21,04088967	-48,71079455	21595925,92
141	2017	-21,8318	-47,7505	2889597,093
142	2018	-21,8318	-47,7505	2974256,718
143	2019	-21,8318	-47,7505	3093678,689
144	2020	-21,8318	-47,7505	3085132,274
145	2017	-17,61731817	-54,76151625	25283974,56
146	2018	-17,61731817	-54,76151625	26024746,29
147	2019	-17,61731817	-54,76151625	27069688,53
148	2020	-17,61731817	-54,76151625	26994907,4
149	2017	-21,46899111	-47,00717112	5056794,912
150	2018	-21,46899111	-47,00717112	5204949,257
151	2019	-21,46899111	-47,00717112	5413937,706
152	2020	-21,46899111	-47,00717112	5398981,479
153	2017	-22,67166667	-48,5425	10691509,24
154	2018	-22,67166667	-48,5425	11004749,86
155	2019	-22,67166667	-48,5425	11446611,15
156	2020	-22,67166667	-48,5425	11414989,41
157	2017	-21,03749824	-47,96999857	2889597,093
158	2018	-21,03749824	-47,96999857	2974256,718
159	2019	-21,03749824	-47,96999857	3093678,689
160	2020	-21,03749824	-47,96999857	3085132,274
161	2017	-21,11899966	-47,99945455	2889597,093
162	2018	-21,11899966	-47,99945455	2974256,718
163	2019	-21,11899966	-47,99945455	3093678,689
164	2020	-21,11899966	-47,99945455	3085132,274
165	2017	-20,96691	-40,9468	2311677,674
166	2018	-20,96691	-40,9468	2379405,375
167	2019	-20,96691	-40,9468	2474942,951
168	2020	-20,96691	-40,9468	2468105,819
169	2017	-21,972011	-46,796351	50567949,12
170	2018	-21,972011	-46,796351	52049492,57
171	2019	-21,972011	-46,796351	54139377,06
172	2020	-21,972011	-46,796351	53989814,79
173	2017	-21,45893584	-50,79378571	4912315,058
174	2018	-21,45893584	-50,79378571	5056236,421
175	2019	-21,45893584	-50,79378571	5259253,771
176	2020	-21,45893584	-50,79378571	5244724,866
177	2017	-22,1056	-48,4817	21671978,2
178	2018	-22,1056	-48,4817	22306925,39
179	2019	-22,1056	-48,4817	23202590,17
180	2020	-22,1056	-48,4817	23138492,05
181	2017	-21,00128744	-48,27609011	23839176,02
182	2018	-21,00128744	-48,27609011	24537617,93
183	2019	-21,00128744	-48,27609011	25522849,18
184	2020	-21,00128744	-48,27609011	25452341,26
185	2017	-20,47900967	-48,40153455	65015934,59
186	2018	-20,47900967	-48,40153455	66920776,16
187	2019	-20,47900967	-48,40153455	69607770,5
188	2020	-20,47900967	-48,40153455	69415476,16
189	2017	-20,68838	-49,11125	46811472,9
190	2018	-20,68838	-49,11125	48182958,84
191	2019	-20,68838	-49,11125	50117594,76
192	2020	-20,68838	-49,11125	49979142,84
193	2017	-21,468475	-49,22175	30701969,11
194	2018	-21,468475	-49,22175	31601477,63
195	2019	-21,468475	-49,22175	32870336,07
196	2020	-21,468475	-49,22175	32779530,41
197	2017	-15,92128966	-55,21499455	3611996,366
198	2018	-15,92128966	-55,21499455	3717820,898
199	2019	-15,92128966	-55,21499455	3867098,361
200	2020	-15,92128966	-55,21499455	3856415,342
201	2017	-15,96483818	-54,96418817	2022717,965
202	2018	-15,96483818	-54,96418817	2081979,703
203	2019	-15,96483818	-54,96418817	2165575,082
204	2020	-15,96483818	-54,96418817	2159592,592
205	2017	-21,0096722	-47,99237481	54179945,49
206	2018	-21,0096722	-47,99237481	55767313,47
207	2019	-21,0096722	-47,99237481	58006475,42
208	2020	-21,0096722	-47,99237481	57846230,14
209	2017	-21,09830805	-49,02051194	8668791,278
210	2018	-21,09830805	-49,02051194	8922770,155
211	2019	-21,09830805	-49,02051194	9281036,067
212	2020	-21,09830805	-49,02051194	9255396,822
213	2017	-20,20183	-49,35565	64293535,31
214	2018	-20,20183	-49,35565	66177211,99
215	2019	-20,20183	-49,35565	68834350,83
216	2020	-20,20183	-49,35565	68644193,1
217	2017	-21,40130021	-49,89350002	4334395,639
218	2018	-21,40130021	-49,89350002	4461385,078
219	2019	-21,40130021	-49,89350002	4640518,033
220	2020	-21,40130021	-49,89350002	4627698,411
221	2017	-22,74073355	-50,598509	12280787,64
222	2018	-22,74073355	-50,598509	12640591,05
223	2019	-22,74073355	-50,598509	13148134,43
224	2020	-22,74073355	-50,598509	13111812,16
225	2017	-22,05632484	-49,32094528	1155838,837
226	2018	-22,05632484	-49,32094528	1189702,687
227	2019	-22,05632484	-49,32094528	1237471,476
228	2020	-22,05632484	-49,32094528	1234052,91
229	2017	-21,62772593	-48,83048282	2889597,093
230	2018	-21,62772593	-48,83048282	2974256,718
231	2019	-21,62772593	-48,83048282	3093678,689
232	2020	-21,62772593	-48,83048282	3085132,274
233	2017	-22,67514966	-49,76271455	999800,5941
234	2018	-22,67514966	-49,76271455	1029092,825
235	2019	-22,67514966	-49,76271455	1070412,826
236	2020	-22,67514966	-49,76271455	1067455,767
237	2017	-27,02344695	-50,92507889	3558121,817
238	2018	-27,02344695	-50,92507889	3878879,068
239	2019	-27,02344695	-50,92507889	4038407,284
240	2020	-27,02344695	-50,92507889	3842966,518
241	2017	-21,23071457	-50,77811977	3034076,947
242	2018	-21,23071457	-50,77811977	3122969,554
243	2019	-21,23071457	-50,77811977	3248362,623
244	2020	-21,23071457	-50,77811977	3239388,888
245	2017	-22,33555556	-47,40833333	3588879,589
246	2018	-22,33555556	-47,40833333	3694026,844
247	2019	-22,33555556	-47,40833333	3842348,932
248	2020	-22,33555556	-47,40833333	3831734,284
249	2017	-22,34972019	-52,52397291	27523412,31
250	2018	-22,34972019	-52,52397291	28329795,24
251	2019	-22,34972019	-52,52397291	29467289,51
252	2020	-22,34972019	-52,52397291	29385884,91
253	2017	-21,82747807	-47,24949879	469559,5276
254	2018	-21,82747807	-47,24949879	483316,7167
255	2019	-21,82747807	-47,24949879	502722,787
256	2020	-21,82747807	-47,24949879	501333,9945
257	2017	-20,94366271	-48,08338624	54179945,49
258	2018	-20,94366271	-48,08338624	55767313,47
259	2019	-20,94366271	-48,08338624	58006475,42
260	2020	-20,94366271	-48,08338624	57846230,14
261	2017	-21,47666667	-46,80583333	2311677,674
262	2018	-21,47666667	-46,80583333	2379405,375
263	2019	-21,47666667	-46,80583333	2474942,951
264	2020	-21,47666667	-46,80583333	2468105,819
265	2017	-20,74808175	-49,71901433	1993821,994
266	2018	-20,74808175	-49,71901433	2052237,136
267	2019	-20,74808175	-49,71901433	2134638,295
268	2020	-20,74808175	-49,71901433	2128741,269
269	2017	-23,23833333	-47,613	1993821,994
270	2018	-23,23833333	-47,613	2052237,136
271	2019	-23,23833333	-47,613	2134638,295
272	2020	-23,23833333	-47,613	2128741,269
273	2017	-21,81781325	-48,61221331	15892784,01
274	2018	-21,81781325	-48,61221331	16358411,95
275	2019	-21,81781325	-48,61221331	17015232,79
276	2020	-21,81781325	-48,61221331	16968227,51
277	2017	-22,67212966	-48,81557455	2889597,093
278	2018	-22,67212966	-48,81557455	2974256,718
279	2019	-22,67212966	-48,81557455	3093678,689
280	2020	-22,67212966	-48,81557455	3085132,274
281	2017	-22,72372194	-47,64684611	837983,1569
282	2018	-22,72372194	-47,64684611	862534,4483
283	2019	-22,72372194	-47,64684611	897166,8198
284	2020	-22,72372194	-47,64684611	894688,3594
285	2017	-3,01823309	-47,37136676	1809081,481
286	2018	-3,01823309	-47,37136676	1489114,972
287	2019	-3,01823309	-47,37136676	864987,7167
288	2020	-3,01823309	-47,37136676	1268572,844
289	2017	-21,15500018	-47,92842991	505679,4912
290	2018	-21,15500018	-47,92842991	520494,9257
291	2019	-21,15500018	-47,92842991	541393,7706
292	2020	-21,15500018	-47,92842991	539898,1479
293	2017	-21,48777778	-51,02833333	10835989,1
294	2018	-21,48777778	-51,02833333	11153462,69
295	2019	-21,48777778	-51,02833333	11601295,08
296	2020	-21,48777778	-51,02833333	11569246,03
297	2017	-29,12100967	-56,54353455	3068606,084
298	2018	-29,12100967	-56,54353455	3345234,514
299	2019	-29,12100967	-56,54353455	3482815,317
300	2020	-29,12100967	-56,54353455	3314262,705
301	2017	-23,04944	-47,70765	1733758,256
302	2018	-23,04944	-47,70765	1784554,031
303	2019	-23,04944	-47,70765	1856207,213
304	2020	-23,04944	-47,70765	1851079,364
305	2017	-20,76989996	-51,25869989	56347143,31
306	2018	-20,76989996	-51,25869989	57998006,01
307	2019	-20,76989996	-51,25869989	60326734,43
308	2020	-20,76989996	-51,25869989	60160079,34
309	2017	-26,47727966	-49,15049455	2191861,489
310	2018	-26,47727966	-49,15049455	2389453,225
311	2019	-26,47727966	-49,15049455	2487725,226
312	2020	-26,47727966	-49,15049455	2367330,504
313	2017	-22,46995967	-50,77933455	18059981,83
314	2018	-22,46995967	-50,77933455	18589104,49
315	2019	-22,46995967	-50,77933455	19335491,81
316	2020	-22,46995967	-50,77933455	19282076,71
317	2017	-22,60321398	-46,92949216	1337305,535
318	2018	-22,60321398	-46,92949216	1376486,009
319	2019	-22,60321398	-46,92949216	1431754,497
320	2020	-22,60321398	-46,92949216	1427799,216
321	2017	-21,91459057	-50,86549965	3178556,802
322	2018	-21,91459057	-50,86549965	3271682,39
323	2019	-21,91459057	-50,86549965	3403046,558
324	2020	-21,91459057	-50,86549965	3393645,501
325	2017	-20,82110014	-48,82270001	6790553,168
326	2018	-20,82110014	-48,82270001	6989503,288
327	2019	-20,82110014	-48,82270001	7270144,919
328	2020	-20,82110014	-48,82270001	7250060,844
329	2017	-9,50138694	-36,02142694	5391905,516
330	2018	-9,50138694	-36,02142694	5805188,647
331	2019	-9,50138694	-36,02142694	5017633,005
332	2020	-9,50138694	-36,02142694	5167781,942
333	2017	-23,37083709	-52,70887682	7306204,962
334	2018	-23,37083709	-52,70887682	7964844,082
335	2019	-23,37083709	-52,70887682	8292417,422
336	2020	-23,37083709	-52,70887682	7891101,679
337	2017	-21,09656522	-48,93353455	54179945,49
338	2018	-21,09656522	-48,93353455	55767313,47
339	2019	-21,09656522	-48,93353455	58006475,42
340	2020	-21,09656522	-48,93353455	57846230,14
341	2017	-22,87330621	-47,45355109	2600637,383
342	2018	-22,87330621	-47,45355109	2676831,047
343	2019	-22,87330621	-47,45355109	2784310,82
344	2020	-22,87330621	-47,45355109	2776619,047
345	2017	-21,19320283	-49,13722129	6464751,096
346	2018	-21,19320283	-49,13722129	6654155,843
347	2019	-21,19320283	-49,13722129	6921332,647
348	2020	-21,19320283	-49,13722129	6902212,18
349	2017	-22,30909996	-51,2209999	866879,1278
350	2018	-22,30909996	-51,2209999	892277,0155
351	2019	-22,30909996	-51,2209999	928103,6067
352	2020	-22,30909996	-51,2209999	925539,6822
353	2017	-20,72833333	-50,95972222	23116776,74
354	2018	-20,72833333	-50,95972222	23794053,75
355	2019	-20,72833333	-50,95972222	24749429,51
356	2020	-20,72833333	-50,95972222	24681058,19
357	2017	-22,6777	-49,4202	2791350,792
358	2018	-22,6777	-49,4202	2873131,99
359	2019	-22,6777	-49,4202	2988493,614
360	2020	-22,6777	-49,4202	2980237,777
361	2017	-21,19895932	-51,21635575	1733758,256
362	2018	-21,19895932	-51,21635575	1784554,031
363	2019	-21,19895932	-51,21635575	1856207,213
364	2020	-21,19895932	-51,21635575	1851079,364
365	2017	-23,52433367	-48,92872555	2802909,18
366	2018	-23,52433367	-48,92872555	2885029,017
367	2019	-23,52433367	-48,92872555	3000868,328
368	2020	-23,52433367	-48,92872555	2992578,306
369	2017	-22,7673489	-50,11279597	23839176,02
370	2018	-22,7673489	-50,11279597	24537617,93
371	2019	-22,7673489	-50,11279597	25522849,18
372	2020	-22,7673489	-50,11279597	25452341,26
373	2017	-9,98331876	-36,22781949	7716895,175
374	2018	-9,98331876	-36,22781949	8308385,991
375	2019	-9,98331876	-36,22781949	7181236,357
376	2020	-9,98331876	-36,22781949	7396129,516
377	2017	-21,84494932	-47,3602798	58153141,49
378	2018	-21,84494932	-47,3602798	59856916,46
379	2019	-21,84494932	-47,3602798	62260283,62
380	2020	-21,84494932	-47,3602798	62088287,01
381	2017	-20,57509978	-50,38439989	2745117,238
382	2018	-20,57509978	-50,38439989	2825543,883
383	2019	-20,57509978	-50,38439989	2938994,755
384	2020	-20,57509978	-50,38439989	2930875,66
385	2017	-22,94083333	-49,77	14447985,46
386	2018	-22,94083333	-49,77	14871283,59
387	2019	-22,94083333	-49,77	15468393,44
388	2020	-22,94083333	-49,77	15425661,37
389	2017	-23,50046108	-49,03805856	2672877,311
390	2018	-23,50046108	-49,03805856	2751187,465
391	2019	-23,50046108	-49,03805856	2861652,787
392	2020	-23,50046108	-49,03805856	2853747,353
393	2017	-20,23456566	-50,34386732	11847348,08
394	2018	-20,23456566	-50,34386732	12194452,55
395	2019	-20,23456566	-50,34386732	12684082,62
396	2020	-20,23456566	-50,34386732	12649042,32
397	2017	-21,9130997	-48,11468741	4767835,203
398	2018	-21,9130997	-48,11468741	4907523,585
399	2019	-21,9130997	-48,11468741	5104569,837
400	2020	-21,9130997	-48,11468741	5090468,252
401	2017	-22,33879999	-48,40660002	4695595,276
402	2018	-22,33879999	-48,40660002	4833167,167
403	2019	-22,33879999	-48,40660002	5027227,87
404	2020	-22,33879999	-48,40660002	5013339,945
405	2017	-23,56777222	-52,42850236	29224819,85
406	2018	-23,56777222	-52,42850236	31859376,33
407	2019	-23,56777222	-52,42850236	33169669,69
408	2020	-23,56777222	-52,42850236	31564406,72
409	2017	-22,46577992	-50,49197002	10113589,82
410	2018	-22,46577992	-50,49197002	10409898,51
411	2019	-22,46577992	-50,49197002	10827875,41
412	2020	-22,46577992	-50,49197002	10797962,96
413	2017	-21,16681229	-48,81174752	8668791,278
414	2018	-21,16681229	-48,81174752	8922770,155
415	2019	-21,16681229	-48,81174752	9281036,067
416	2020	-21,16681229	-48,81174752	9255396,822
417	2017	-20,27920967	-48,17553455	40970874,78
418	2018	-20,27920967	-48,17553455	42171242,45
419	2019	-20,27920967	-48,17553455	43864496,71
420	2020	-20,27920967	-48,17553455	43743319,23
421	2017	-22,78500529	-50,54834123	19865980,01
422	2018	-22,78500529	-50,54834123	20448014,94
423	2019	-22,78500529	-50,54834123	21269040,99
424	2020	-22,78500529	-50,54834123	21210284,38
425	2017	-21,56073371	-49,86998663	42188117,55
426	2018	-21,56073371	-49,86998663	43424148,09
427	2019	-21,56073371	-49,86998663	45167708,86
428	2020	-21,56073371	-49,86998663	45042931,2
429	2017	-23,12600967	-54,19243455	8668791,278
430	2018	-23,12600967	-54,19243455	8922770,155
431	2019	-23,12600967	-54,19243455	9281036,067
432	2020	-23,12600967	-54,19243455	9255396,822
433	2017	-21,6962	-54,55733	53313066,36
434	2018	-21,6962	-54,55733	54875036,46
435	2019	-21,6962	-54,55733	57078371,81
436	2020	-21,6962	-54,55733	56920690,45
437	2017	-15,21700236	-48,98868983	46955952,76
438	2018	-15,21700236	-48,98868983	48331671,67
439	2019	-15,21700236	-48,98868983	50272278,7
440	2020	-15,21700236	-48,98868983	50133399,45
441	2017	-15,21519999	-49,09690008	5273514,694
442	2018	-15,21519999	-49,09690008	5428018,511
443	2019	-15,21519999	-49,09690008	5645963,607
444	2020	-15,21519999	-49,09690008	5630366,4
445	2017	-17,8225	-50,5393	3178556,802
446	2018	-17,8225	-50,5393	3271682,39
447	2019	-17,8225	-50,5393	3403046,558
448	2020	-17,8225	-50,5393	3393645,501
449	2017	-17,96928201	-50,3169228	10835989,1
450	2018	-17,96928201	-50,3169228	11153462,69
451	2019	-17,96928201	-50,3169228	11601295,08
452	2020	-17,96928201	-50,3169228	11569246,03
453	2017	-18,07075777	-49,67077183	33606014,19
454	2018	-18,07075777	-49,67077183	34590605,64
455	2019	-18,07075777	-49,67077183	35979483,15
456	2020	-18,07075777	-49,67077183	35880088,35
457	2017	-13,78094966	-57,84057455	19649260,23
458	2018	-13,78094966	-57,84057455	20224945,69
459	2019	-13,78094966	-57,84057455	21037015,08
460	2020	-13,78094966	-57,84057455	20978899,46
461	2017	-14,75879801	-57,19577445	27089972,74
462	2018	-14,75879801	-57,19577445	27883656,74
463	2019	-14,75879801	-57,19577445	29003237,71
464	2020	-14,75879801	-57,19577445	28923115,07
465	2017	-22,87555556	-52,18083333	26302337,86
466	2018	-22,87555556	-52,18083333	28673438,69
467	2019	-22,87555556	-52,18083333	29852702,72
468	2020	-22,87555556	-52,18083333	28407966,05
469	2017	-23,40958889	-53,37387889	6575584,466
470	2018	-23,40958889	-53,37387889	7168359,674
471	2019	-23,40958889	-53,37387889	7463175,679
472	2020	-23,40958889	-53,37387889	7101991,511
473	2017	-23,90916666	-53,47242222	1753489,191
474	2018	-23,90916666	-53,47242222	1911562,58
475	2019	-23,90916666	-53,47242222	1990180,181
476	2020	-23,90916666	-53,47242222	1893864,403
477	2017	-23,87400967	-51,83653455	13443417,13
478	2018	-23,87400967	-51,83653455	14655313,11
479	2019	-23,87400967	-51,83653455	15258048,06
480	2020	-23,87400967	-51,83653455	14519627,09
481	2017	-23,27075655	-52,48755193	36531024,81
482	2018	-23,27075655	-52,48755193	39824220,41
483	2019	-23,27075655	-52,48755193	41462087,11
484	2020	-23,27075655	-52,48755193	39455508,4
485	2017	-23,74800967	-52,87333455	36896335,06
486	2018	-23,74800967	-52,87333455	40222462,61
487	2019	-23,74800967	-52,87333455	41876707,98
488	2020	-23,74800967	-52,87333455	39850063,48
489	2017	-23,9396111	-53,08800001	10959307,44
490	2018	-23,9396111	-53,08800001	11947266,12
491	2019	-23,9396111	-53,08800001	12438626,13
492	2020	-23,9396111	-53,08800001	11836652,52
493	2017	-23,69424444	-52,20846944	3189158,466
494	2018	-23,69424444	-52,20846944	3476654,442
495	2019	-23,69424444	-52,20846944	3619640,205
496	2020	-23,69424444	-52,20846944	3444465,883
497	2017	-23,39527666	-52,08389855	2484109,687
498	2018	-23,39527666	-52,08389855	2708046,988
499	2019	-23,39527666	-52,08389855	2819421,923
500	2020	-23,39527666	-52,08389855	2682974,571
501	2017	-23,09315441	-49,94125682	14612409,92
502	2018	-23,09315441	-49,94125682	15929688,16
503	2019	-23,09315441	-49,94125682	16584834,84
504	2020	-23,09315441	-49,94125682	15782203,36
505	2017	-23,68217301	-50,41424937	2630233,786
506	2018	-23,68217301	-50,41424937	2867343,869
507	2019	-23,68217301	-50,41424937	2985270,272
508	2020	-23,68217301	-50,41424937	2840796,605
509	2017	-23,15999345	-50,10409942	4383722,977
510	2018	-23,15999345	-50,10409942	4778906,449
511	2019	-23,15999345	-50,10409942	4975450,453
512	2020	-23,15999345	-50,10409942	4734661,008
513	2017	-22,88915966	-51,39313455	2922481,985
514	2018	-22,88915966	-51,39313455	3185937,633
515	2019	-22,88915966	-51,39313455	3316966,969
516	2020	-22,88915966	-51,39313455	3156440,672
517	2017	-23,68190967	-51,68313455	2630233,786
518	2018	-23,68190967	-51,68313455	2867343,869
519	2019	-23,68190967	-51,68313455	2985270,272
520	2020	-23,68190967	-51,68313455	2840796,605
521	2017	-23,07075	-47,37063	3034076,947
522	2018	-23,07075	-47,37063	3122969,554
523	2019	-23,07075	-47,37063	3248362,623
524	2020	-23,07075	-47,37063	3239388,888
525	2017	-20,30130878	-42,69056232	2745117,238
526	2018	-20,30130878	-42,69056232	2825543,883
527	2019	-20,30130878	-42,69056232	2938994,755
528	2020	-20,30130878	-42,69056232	2930875,66
529	2017	-21,72036753	-47,64046316	4623355,348
530	2018	-21,72036753	-47,64046316	4758810,75
531	2019	-21,72036753	-47,64046316	4949885,902
532	2020	-21,72036753	-47,64046316	4936211,638
533	2017	-30,33200967	-54,31053455	1621977,502
534	2018	-30,33200967	-54,31053455	1768195,386
535	2019	-30,33200967	-54,31053455	1840916,668
536	2020	-30,33200967	-54,31053455	1751824,573
537	2017	-18,87200967	-49,25243455	10835989,1
538	2018	-18,87200967	-49,25243455	11153462,69
539	2019	-18,87200967	-49,25243455	11601295,08
540	2020	-18,87200967	-49,25243455	11569246,03
541	2017	-22,00950967	-47,99263455	11702868,23
542	2018	-22,00950967	-47,99263455	12045739,71
543	2019	-22,00950967	-47,99263455	12529398,69
544	2020	-22,00950967	-47,99263455	12494785,71
545	2017	-22,79888889	-47,66111111	3467516,511
546	2018	-22,79888889	-47,66111111	3569108,062
547	2019	-22,79888889	-47,66111111	3712414,427
548	2020	-22,79888889	-47,66111111	3702158,729
549	2017	-22,66365	-50,21668	1098046,895
550	2018	-22,66365	-50,21668	1130217,553
551	2019	-22,66365	-50,21668	1175597,902
552	2020	-22,66365	-50,21668	1172350,264
553	2017	-19,94484195	-47,81275575	73594425,96
554	2018	-19,94484195	-47,81275575	75750600,8
555	2019	-19,94484195	-47,81275575	78792129,11
556	2020	-19,94484195	-47,81275575	78574462,6
557	2017	-22,63570967	-47,67492455	54179945,49
558	2018	-22,63570967	-47,67492455	55767313,47
559	2019	-22,63570967	-47,67492455	58006475,42
560	2020	-22,63570967	-47,67492455	57846230,14
561	2017	-21,10566967	-48,06798455	41899157,84
562	2018	-21,10566967	-48,06798455	43126722,42
563	2019	-21,10566967	-48,06798455	44858340,99
564	2020	-21,10566967	-48,06798455	44734417,97
565	2017	-21,48338225	-47,76943429	7223992,732
